"","Data Source","World Development Indicators","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41","...42","...43","...44","...45","...46","...47","...48","...49","...50","...51","...52","...53","...54","...55","...56","...57","...58","...59","...60","...61","...62","...63","...64","...65"
"213","Solomon Islands","SLB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.0408163265306101","2.0408163265306101","2.0408163265306101",NA,"0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","2.0408163265306101","4.0816326530612201","6.3829787234042596"
"214","Sierra Leone","SLE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.75","8.75","8.75",NA,"14.5161290322581","14.5161290322581","14.5161290322581","14.5161290322581","13.223140495867799","13.223140495867799","13.223140495867799","13.223140495867799","12.9032258064516","12.396694214876","12.396694214876","12.0967741935484","12.396694214876","12.396694214876","12.396694214876","12.328767123287699","12.328767123287699","12.328767123287699"
"215","El Salvador","SLV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.476190476190499","16.6666666666667","16.6666666666667","9.5238095238095202","9.5238095238095202","9.5238095238095202","10.714285714285699","10.714285714285699","10.714285714285699","16.6666666666667","16.6666666666667","16.6666666666667","19.047619047619001","19.047619047619001","19.047619047619001","26.1904761904762","26.1904761904762","27.380952380952401","32.142857142857103","32.142857142857103","32.142857142857103","30.952380952380999","30.952380952380999","33.3333333333333"
"216","San Marino","SMR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.6666666666667","13.3333333333333","13.3333333333333","13.3333333333333","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","16.6666666666667","11.6666666666667","11.6666666666667","15","16.6666666666667","16.6666666666667","18.3333333333333","16.6666666666667","18.3333333333333","18.3333333333333","16.6666666666667","23.3333333333333","26.6666666666667","26.6666666666667","25","33.3333333333333"
"217","Somalia","SOM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","7.8066914498141298","8.203125","8.203125","6.8645640074211496","6.77655677655678","6.77655677655678","13.818181818181801","13.818181818181801","13.818181818181801","13.818181818181801",NA,"24.363636363636399","24.363636363636399","24.363636363636399","24.363636363636399"
"218","Serbia","SRB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","20.399999999999999","21.600000000000001","21.600000000000001","21.600000000000001","22","33.200000000000003","33.200000000000003","34","34","34","34.399999999999999","34.399999999999999","37.6518218623482","38.799999999999997"
"219","Sub-Saharan Africa (excluding high income)","SSA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.109242240332934","10.846650799047946",NA,"11.512089498376039","12.224264705882355","13.375042272573554","13.628875243372775","14.669990814853694","16.179312121602479","16.583937889779815","17.279364672729606","17.775775518084703","18.442312547336531","18.716163959783451","20.443622920517562","21.288753799392097","22.375359539789073","22.072794571252313","23.562687601015931","23.819915010910762","24.027280858676214","24.084821428571431","24.08902214022141","24.871013133208262"
"220","South Sudan","SSD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.506024096385499","26.506024096385499","26.506024096385499","26.506024096385499","26.506024096385499","28.4595300261097","28.4595300261097","28.4595300261097","28.4595300261097","28.4595300261097"
"221","Sub-Saharan Africa","SSF","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.206896551724142","10.919540229885062",NA,"11.585365853658537","12.282840597378851","13.46671149966375","13.70883623901058","14.735467015022865","16.237014236244715","16.639209225700167","17.30646601198827","17.800845828527493","18.464052287581694","18.737166324435318","20.535166318890393","21.375802349521617","22.457020057306593","22.158043504977265","23.636991028295377","23.810068649885583","24.016932159964366","24.074279995552107","24.078116025272834","24.868590117976879"
"222","Small states","SST","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.6653386454183288","8.1526861451460846","9.547993905535801","9.898107714701597","10.347985347985347","11.649089165867686","12.286838653257545","12.872467222884394","13.531746031746035","12.996108949416348","13.917122752150117","14.071370640713704","14.03297145154805","13.894482480869918","14.383286460425877","15.120967741935488","15.303643724696359","15.484922575387124","16.939890710382514","17.456647398843934","17.375745526838966","18.497802636835804","19.065704519559439","19.916698220371075"
"223","Sao Tome and Principe","STP","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.2727272727272698","7.2727272727272698","9.0909090909090899","9.0909090909090899","9.0909090909090899",NA,"9.0909090909090899","9.0909090909090899","9.0909090909090899","7.2727272727272698","1.8181818181818199","7.2727272727272698","7.2727272727272698","18.181818181818201","18.181818181818201","18.181818181818201","18.181818181818201","18.181818181818201","18.181818181818201","18.181818181818201","18.181818181818201","14.545454545454501","14.545454545454501","23.636363636363601"
"224","Suriname","SUR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.6862745098039","15.6862745098039","15.6862745098039",NA,"17.647058823529399","17.647058823529399","17.647058823529399","19.6078431372549","25.490196078431399","25.490196078431399","25.490196078431399","25.490196078431399","25.490196078431399","9.8039215686274499","11.764705882352899","11.764705882352899","11.764705882352899","11.764705882352899","25.490196078431399","25.490196078431399","25.490196078431399","25.490196078431399","31.372549019607799","29.411764705882401"
"225","Slovak Republic","SVK","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.6666666666667","14.6666666666667","12.6666666666667","14","14","17.3333333333333","19.3333333333333","16.6666666666667","16.6666666666667","20","19.3333333333333","19.3333333333333","18","15.3333333333333","16","18.6666666666667","18.6666666666667","18.6666666666667","18.6666666666667","20","20","20","20","22.6666666666667"
"226","Slovenia","SVN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7777777777777803","7.7777777777777803","7.7777777777777803",NA,"12.2222222222222","12.2222222222222","12.2222222222222","12.2222222222222","12.2222222222222","12.2222222222222","12.2222222222222","13.3333333333333","14.4444444444444","14.4444444444444","32.2222222222222","32.2222222222222","32.2222222222222","35.5555555555556","36.6666666666667","36.6666666666667","36.6666666666667","24.4444444444444","27.7777777777778","27.7777777777778"
"227","Sweden","SWE","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40.401146131805199","40.401146131805199","42.693409742120302","42.693409742120302","42.693409742120302","44.985673352435498","45.2722063037249","45.2722063037249","45.2722063037249","47.277936962750701","46.991404011461299","46.991404011461299","46.418338108882502","44.985673352435498","44.699140401146103","44.699140401146103","44.985673352435498","44.699140401146103","43.553008595988501","43.553008595988501","43.553008595988501","46.131805157593099","47.277936962750701","46.991404011461299"
"228","Eswatini","SWZ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.125","3.125","3.0769230769230802","3.0769230769230802","3.0769230769230802","3.0769230769230802","10.7692307692308","10.7692307692308","10.7692307692308","10.7692307692308","10.7692307692308","13.846153846153801","13.636363636363599","13.636363636363599","13.636363636363599","13.636363636363599","6.1538461538461497","6.1538461538461497","6.1538461538461497","6.1538461538461497","6.1538461538461497","7.2463768115942004","7.2463768115942004","9.5890410958904102"
"229","Sint Maarten (Dutch part)","SXM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","Seychelles","SYC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.272727272727298","23.529411764705898","23.529411764705898","23.529411764705898","23.529411764705898","29.411764705882401","29.411764705882401","29.411764705882401","29.411764705882401","29.411764705882401","23.529411764705898","23.529411764705898","23.529411764705898","23.529411764705898","43.75","43.75","43.75","43.75","43.75","21.2121212121212","21.2121212121212","21.2121212121212","21.2121212121212","24.2424242424242"
"231","Syrian Arab Republic","SYR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.5999999999999996","9.5999999999999996","10.4","10.4","10.4","10.4","12","12","12","12","12","12.4","12.4","12.4","12.4","12","12","12","12.4","13.199999999999999","13.199999999999999","13.199999999999999","13.199999999999999","11.199999999999999"
"232","Turks and Caicos Islands","TCA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","Chad","TCD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.3999999999999999","2.3999999999999999","2.3999999999999999","2.3999999999999999","2.3999999999999999",NA,"5.8064516129032304","6.4516129032258096","6.4516129032258096","6.4516129032258096","5.1612903225806503","5.1612903225806503","5.1612903225806503","5.1612903225806503","12.7659574468085","14.893617021276601","14.893617021276601","14.893617021276601","14.893617021276601","14.893617021276601","12.7659574468085","15.254237288135601","14.880952380952399","15.4320987654321"
"234","East Asia & Pacific (IDA & IBRD countries)","TEA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.170785687938057","18.250471994965419","16.921658986175114","17.203723594701039","17.874911158493255","16.812303390422951","16.749528544488278","16.868085106382971","17.248829672308236","17.68080667593879","17.975778546712792","18.796216680997421","18.103448275862061","18.087484035759886","18.42857142857142","19.632678910702992","19.282881692002658","20.064178348252007","20.208367785678874","20.511129431162392","21.0586505472962","21.152944852366808","21.90141968416015"
"235","Europe & Central Asia (IDA & IBRD countries)","TEC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.185628742514969","7.7012159814707584",NA,"8.6226522481502599","10.761789600967349","12.835434852893625","10.64257028112449","12.420946116873255","12.347218757794971","12.793373216751043","14.812286689419803","15.103189493433394","15.819337267362684","15.881955395359309","16.884580703336333","18.232044198895029","18.429203539823011","18.869603916332892","18.886414253897549","19.241917502787079","21.138952164009115","21.451104100946374","23.191345503718729","24.356659142212202"
"236","Togo","TGO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.2345679012345701","1.2345679012345701",NA,"4.9382716049382704","4.9382716049382704","4.9382716049382704","7.4074074074074101","6.1728395061728403","7.4074074074074101","8.6419753086419693","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","15.384615384615399","17.582417582417602","17.582417582417602","17.582417582417602","17.582417582417602","17.582417582417602","16.4835164835165","18.6813186813187"
"237","Thailand","THA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.5979643765903297","5.5979643765903297","5.5979643765903297","4.8128342245989302","9.1999999999999993","9.1999999999999993","9.1999999999999993","8.8300220750551901","10.6","8.6776859504132204","11.740041928721199","11.6666666666667","13.3192389006343","13.3192389006343","15.800000000000001","15.800000000000001","15.800000000000001","6.0913705583756403","6.0913705583756403","6.0913705583756403","4.7999999999999998","5.2845528455284603","16.199999999999999","15.7464212678937"
"238","Tajikistan","TJK","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.7624309392265198","2.7624309392265198","2.7624309392265198","15","12.698412698412699","12.698412698412699","12.698412698412699","12.698412698412699","17.460317460317501","17.460317460317501","17.460317460317501","17.460317460317501","17.460317460317501","19.047619047619001","19.047619047619001","19.047619047619001","19.047619047619001","16.9491525423729","19.047619047619001","19.047619047619001","19.047619047619001","19.047619047619001","19.047619047619001","23.8095238095238"
"239","Turkmenistan","TKM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","18",NA,"26","26","26","26",NA,"16","16","16",NA,"16.800000000000001","16.800000000000001","16.800000000000001","16.800000000000001","16.800000000000001","26.399999999999999","25.806451612903199","25.806451612903199","25.806451612903199","24.800000000000001","25","25"
"240","Latin America & the Caribbean (IDA & IBRD countries)","TLA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.254551473022181","12.906504065040654","11.770428015564198","12.636986301369856","11.762756792577859","14.024767801857577","15.395809080325952","16.04651162790697","17.484751670055182","17.679083094555871","18.689181453921005","18.69639794168096","19.356675206376313","19.651162790697679","19.586167800453509","21.286848072562353","21.828303545268085","23.993193420306302","24.269183922046295","25.612848689771766","26.540426810940787","27.800829875518684","28.361925843940242","29.548054919908484"
"241","Timor-Leste","TLS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.136363636363601","26.136363636363601","25.287356321839098","25.287356321839098","25.287356321839098","29.230769230769202","29.230769230769202","29.230769230769202","29.230769230769202","32.307692307692299","38.461538461538503","38.461538461538503","38.461538461538503","38.461538461538503","38.461538461538503","32.307692307692299","33.846153846153797","38.461538461538503","38.461538461538503"
"242","Middle East & North Africa (IDA & IBRD countries)","TMN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.9198606271777012","3.4936138241923373","3.8791495710555743","3.8817005545286487","3.9955604883462792","5.6784660766961661","6.014434643143546","6.9572171131547469","6.4090769702545307","8.6324257425742665","8.849009900990108","8.7670384138785717","9.0853472009788963","10.983170947741362","10.508701472556886","14.167433302667884","16.420064958498735","16.751085383502172","16.901918204849792","17.567159674011471","16.581402347276573","16.937424789410368","16.268656716417929","18.432076600837838"
"243","Tonga","TON","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0",NA,"0","0",NA,"0","0","3.4482758620689702","3.3333333333333299","3.3333333333333299","3.125","3.125","0","3.5714285714285698","3.5714285714285698","3.5714285714285698","0","0","0","7.6923076923076898","7.4074074074074101","7.4074074074074101","7.4074074074074101"
"244","South Asia (IDA & IBRD)","TSA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7558139534883699","6.0535506402793944","7.0103092783505181","8.4440969507427681","8.1223628691983105","9.090909090909097","9.2011019283746549","9.0159428257284286","13.276434329065918","12.843601895734597","14.262905800957949","18.442447582370562","20.049504950495063","20.049504950495063","20.337587484561549","20.337587484561549","15.748898678414104","19.23872569300789","19.319114027891718","19.391947411668035","19.39991779695848","17.104557640750656","18.957345971563971","18.921475875118258"
"245","Sub-Saharan Africa (IDA & IBRD countries)","TSS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.206896551724142","10.919540229885062",NA,"11.585365853658539","12.282840597378847","13.466711499663752","13.708836239010582","14.735467015022865","16.237014236244715","16.639209225700167","17.30646601198827","17.800845828527489","18.464052287581698","18.737166324435318","20.535166318890393","21.375802349521617","22.45702005730659","22.158043504977261","23.636991028295373","23.810068649885586","24.016932159964362","24.074279995552104","24.078116025272838","24.868590117976886"
"246","Trinidad and Tobago","TTO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.1111111111111","11.1111111111111","11.1111111111111",NA,"11.1111111111111","19.4444444444444","19.4444444444444","19.4444444444444","19.4444444444444","19.4444444444444","26.829268292682901","26.829268292682901","26.829268292682901","28.571428571428601","28.571428571428601","28.571428571428601","28.571428571428601","28.571428571428601","30.952380952380999","30.952380952380999","30.952380952380999","30.952380952380999","30.952380952380999","26.1904761904762"
"247","Tunisia","TUN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.74846625766871","7.3619631901840501","11.538461538461499","11.538461538461499","11.538461538461499","11.538461538461499","11.538461538461499","22.7513227513228","22.7513227513228","22.7513227513228","22.7513227513228","22.7513227513228","27.570093457943901","27.570093457943901","26.728110599078299","26.728110599078299","26.728110599078299","31.3364055299539","31.3364055299539","31.3364055299539","31.3364055299539","31.3364055299539","22.580645161290299","24.8847926267281"
"248","Turkey","TUR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.3636363636363602","2.3636363636363602","4.1818181818181799","4.1818181818181799","4.1818181818181799",NA,"4.3636363636363598","4.3636363636363598","4.3636363636363598","4.3636363636363598","9.1074681238615707","9.1074681238615707","9.1074681238615707","9.1074681238615707","14.181818181818199","14.181818181818199","14.416058394160601","14.416058394160601","14.909090909090899","14.909090909090899","14.571948998178501","17.449664429530198","17.449664429530198","17.317487266553499"
"249","Tuvalu","TUV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.3333333333333304",NA,"0","0","0",NA,"0","0","0","0","0","0","0","0","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.6666666666666696","6.25","6.25"
"250","Tanzania","TZA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.454545454545499","17.454545454545499","16.363636363636399",NA,"22.262773722627699","22.262773722627699","21.355932203389798","21.355932203389798","30.407523510971799","30.407523510971799","30.407523510971799","30.407523510971799","30.650154798761601",NA,"36","36","36","36","36","36.559139784946197","37.179487179487197","37.179487179487197","36.895674300254498","36.71875"
"251","Uganda","UGA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.115942028985501","18.115942028985501","17.921146953405","17.793594306049801","24.671052631578899","24.671052631578899","24.671052631578899","23.934426229508201","23.934426229508201","29.819277108433699","30.722891566265101","30.722891566265101","31.481481481481499","31.2883435582822","34.974093264248701","34.974093264248701","34.974093264248701","34.974093264248701","34.974093264248701","33.489461358313797","34.298440979955501","34.298440979955501","34.858387799564298","34.858387799564298"
"252","Ukraine","UKR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.7777777777777799",NA,"7.7777777777777803","7.7777777777777803","7.7777777777777803",NA,"5.3333333333333304","5.3333333333333304","5.3333333333333304","8.6666666666666696","8.2222222222222197","8.2222222222222197","8","8","8","9.4382022471910094","9.4382022471910094","11.6666666666667","12.085308056872","12.0192307692308","12.2931442080378","12.2931442080378","20.518867924528301","20.803782505910199"
"253","Upper middle income","UMC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.173105870546927","15.286276223776236","15.143496845104824","15.171366182474129","16.525212181727408","16.525742202179639","17.549699491447075","16.749542004710801","17.552867461491591","18.469926733685458","19.113858835651723","19.80491942324003","19.792457605669444","20.553116769095691","21.390649083747206","22.367861094561245","22.702181722597047","23.039957283972605","23.746081504702204","24.492869164673564","25.740659340659345","26.318475671997273","26.504590275416525"
